Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
624,00:00:20.821,0.1355919003115265,0.11452492211838006,0.04361370716510903,0.24863707165109034
625,00:00:20.854,6.179322429906542,3.622274143302181,4.107398753894081,10.808294392523365
626,00:00:20.888,0.06627725856697819,0.06522585669781931,0.0257398753894081,0.10786604361370716
627,00:00:20.921,0.19049844236760125,0.2116043613707165,0.06806853582554517,0.29182242990654206
628,00:00:20.954,0.09770249221183801,0.08539719626168224,0.038901869158878506,0.16880841121495327
629,00:00:20.988,0.5329049844236761,0.4731697819314642,0.17328660436137072,0.9522585669781931
630,00:00:21.021,0.22568795430944966,0.2500778816199377,0.05700934579439252,0.3699766355140187
631,00:00:21.054,0.1871365524402908,0.21074766355140187,0.041705607476635514,0.3089563862928349
632,00:00:21.088,0.4638239875389408,0.43613707165109034,0.1463785046728972,0.8089563862928348
633,00:00:21.121,0.7392004153686397,0.6480140186915888,0.2491043613707165,1.3204828660436136
634,00:00:21.154,0.41756230529595023,0.38590342679127726,0.1260514018691589,0.7407320872274143
635,00:00:21.188,0.09471703011422637,0.08465732087227415,0.02149532710280374,0.17799844236760123
636,00:00:21.221,0.40608774662512986,0.3390576323987539,0.1505841121495327,0.7286214953271029
637,00:00:21.255,0.4176661474558671,0.34832554517133957,0.14937694704049845,0.7552959501557632
638,00:00:21.288,1.0395119418483905,0.6680685358255452,0.6566199376947041,1.793847352024922
639,00:00:21.321,0.0,0.0,0.0,0.0
640,00:00:21.355,0.0,0.0,0.0,0.0
641,00:00:21.388,0.0,0.0,0.0,0.0
642,00:00:21.421,0.0,0.0,0.0,0.0
643,00:00:21.455,0.00027258566978193146,3.8940809968847354e-05,3.8940809968847354e-05,0.0007398753894080997
644,00:00:21.488,0.0,0.0,0.0,0.0
645,00:00:21.521,0.0,0.0,0.0,0.0
646,00:00:21.555,0.00010384215991692627,0.0,3.8940809968847354e-05,0.00027258566978193146
647,00:00:21.588,0.00020768431983385254,3.8940809968847354e-05,7.788161993769471e-05,0.0005062305295950156
648,00:00:21.622,0.0,0.0,0.0,0.0
649,00:00:21.655,2.5960539979231568e-05,0.0,0.0,7.788161993769471e-05
650,00:00:21.688,0.00032450674974039456,0.00015576323987538941,3.8940809968847354e-05,0.000778816199376947
651,00:00:21.722,0.002596053997923157,0.0012850467289719626,0.0007398753894080997,0.005763239875389408
652,00:00:21.755,0.00027258566978193146,0.00011682242990654206,3.8940809968847354e-05,0.000661993769470405
653,00:00:21.788,0.00022066458982346833,0.0,3.8940809968847354e-05,0.0006230529595015577
654,00:00:21.822,0.0015965732087227416,0.000661993769470405,0.0005841121495327102,0.003543613707165109
655,00:00:21.855,3.4540109034267914,2.1522196261682245,2.3041666666666667,5.905646417445483
656,00:00:21.889,0.006490134994807891,0.004672897196261682,0.003738317757009346,0.011059190031152648
657,00:00:21.922,0.03591640706126687,0.025038940809968848,0.020794392523364486,0.06191588785046729
