IDs,Video,Resolution
NDARAN385MDH,/Volumes/methlab_data/HBN/EEG-ET/NDARAN385MDH/NDARAN385MDH_Video3_Samples_ET.mat,800600
NDARAN461TGQ,/Volumes/methlab_data/HBN/EEG-ET/NDARAN461TGQ/NDARAN461TGQ_Video1_Samples_ET.mat,800600
NDARAN461TGQ,/Volumes/methlab_data/HBN/EEG-ET/NDARAN461TGQ/NDARAN461TGQ_Video2_Samples_ET.mat,800600
NDARAN461TGQ,/Volumes/methlab_data/HBN/EEG-ET/NDARAN461TGQ/NDARAN461TGQ_Video3_Samples_ET.mat,800600
NDARAN524ZK6,/Volumes/methlab_data/HBN/EEG-ET/NDARAN524ZK6/NDARAN524ZK6_Video-DM_Samples_ET.mat,800600
NDARAN524ZK6,/Volumes/methlab_data/HBN/EEG-ET/NDARAN524ZK6/NDARAN524ZK6_Video-FF_Samples_ET.mat,800600
NDARAN524ZK6,/Volumes/methlab_data/HBN/EEG-ET/NDARAN524ZK6/NDARAN524ZK6_Video-TP_Samples_ET.mat,800600
NDARAN524ZK6,/Volumes/methlab_data/HBN/EEG-ET/NDARAN524ZK6/NDARAN524ZK6_Video-WK_Samples_ET.mat,800600
NDARAP049KXJ,/Volumes/methlab_data/HBN/EEG-ET/NDARAP049KXJ/NDARAP049KXJ_Video-DM_Samples_ET.mat,1440900
NDARAP049KXJ,/Volumes/methlab_data/HBN/EEG-ET/NDARAP049KXJ/NDARAP049KXJ_Video-TP_Samples_ET.mat,1440900
NDARAP049KXJ,/Volumes/methlab_data/HBN/EEG-ET/NDARAP049KXJ/NDARAP049KXJ_Video-WK_Samples_ET.mat,1440900
NDARAP176AD1,/Volumes/methlab_data/HBN/EEG-ET/NDARAP176AD1/NDARAP176AD1_Video1_Samples_ET.mat,800600
NDARAP176AD1,/Volumes/methlab_data/HBN/EEG-ET/NDARAP176AD1/NDARAP176AD1_Video3_Samples_ET.mat,800600
NDARAP359UM6,/Volumes/methlab_data/HBN/EEG-ET/NDARAP359UM6/NDARAP359UM6_Video1_Samples_ET.mat,800600
NDARAP359UM6,/Volumes/methlab_data/HBN/EEG-ET/NDARAP359UM6/NDARAP359UM6_Video3_Samples_ET.mat,800600
NDARAP457WB5,/Volumes/methlab_data/HBN/EEG-ET/NDARAP457WB5/NDARAP457WB5_Video-DM_Samples_ET.mat,1440900
NDARAP457WB5,/Volumes/methlab_data/HBN/EEG-ET/NDARAP457WB5/NDARAP457WB5_Video-TP_Samples_ET.mat,1440900
NDARAP457WB5,/Volumes/methlab_data/HBN/EEG-ET/NDARAP457WB5/NDARAP457WB5_Video-WK_Samples_ET.mat,1440900
NDARAP522AFK,/Volumes/methlab_data/HBN/EEG-ET/NDARAP522AFK/NDARAP522AFK_Video1_Samples_ET.mat,800600
NDARAP522AFK,/Volumes/methlab_data/HBN/EEG-ET/NDARAP522AFK/NDARAP522AFK_Video2_Samples_ET.mat,800600
NDARAP522AFK,/Volumes/methlab_data/HBN/EEG-ET/NDARAP522AFK/NDARAP522AFK_Video3_Samples_ET.mat,800600
NDARAP522AFK,/Volumes/methlab_data/HBN/EEG-ET/NDARAP522AFK/NDARAP522AFK_Video4_Samples_ET.mat,800600
NDARAP739AUP,/Volumes/methlab_data/HBN/EEG-ET/NDARAP739AUP/NDARAP739AUP_Video-DM_Samples_ET.mat,1440900
NDARAP782TVC,/Volumes/methlab_data/HBN/EEG-ET/NDARAP782TVC/NDARAP782TVC_Video1_Samples_ET.mat,800600
NDARAP782TVC,/Volumes/methlab_data/HBN/EEG-ET/NDARAP782TVC/NDARAP782TVC_Video2_Samples_ET.mat,800600
NDARAP782TVC,/Volumes/methlab_data/HBN/EEG-ET/NDARAP782TVC/NDARAP782TVC_Video3_Samples_ET.mat,800600
NDARAP782TVC,/Volumes/methlab_data/HBN/EEG-ET/NDARAP782TVC/NDARAP782TVC_Video4_Samples_ET.mat,800600
NDARAP785CTE,/Volumes/methlab_data/HBN/EEG-ET/NDARAP785CTE/NDARAP785CTE_Video1_Samples_ET.mat,800600
NDARAP785CTE,/Volumes/methlab_data/HBN/EEG-ET/NDARAP785CTE/NDARAP785CTE_Video2_Samples_ET.mat,800600
NDARAP785CTE,/Volumes/methlab_data/HBN/EEG-ET/NDARAP785CTE/NDARAP785CTE_Video3_Samples_ET.mat,800600
NDARAP785CTE,/Volumes/methlab_data/HBN/EEG-ET/NDARAP785CTE/NDARAP785CTE_Video4_Samples_ET.mat,800600
NDARAP912JK3,/Volumes/methlab_data/HBN/EEG-ET/NDARAP912JK3/NDARAP912JK3_Video-DM_Samples_ET.mat,800600
NDARAP912JK3,/Volumes/methlab_data/HBN/EEG-ET/NDARAP912JK3/NDARAP912JK3_Video-FF_Samples_ET.mat,800600
NDARAP912JK3,/Volumes/methlab_data/HBN/EEG-ET/NDARAP912JK3/NDARAP912JK3_Video-TP_Samples_ET.mat,800600
NDARAP912JK3,/Volumes/methlab_data/HBN/EEG-ET/NDARAP912JK3/NDARAP912JK3_Video-WK_Samples_ET.mat,800600
NDARAR238RZ8,/Volumes/methlab_data/HBN/EEG-ET/NDARAR238RZ8/NDARAR238RZ8_Video-DM_Samples_ET.mat,800600
NDARAR238RZ8,/Volumes/methlab_data/HBN/EEG-ET/NDARAR238RZ8/NDARAR238RZ8_Video-FF_Samples_ET.mat,800600
NDARAR238RZ8,/Volumes/methlab_data/HBN/EEG-ET/NDARAR238RZ8/NDARAR238RZ8_Video-TP_Samples_ET.mat,800600
NDARAR238RZ8,/Volumes/methlab_data/HBN/EEG-ET/NDARAR238RZ8/NDARAR238RZ8_Video-WK_Samples_ET.mat,800600
NDARAR305LXG,/Volumes/methlab_data/HBN/EEG-ET/NDARAR305LXG/NDARAR305LXG_Video-DM_Samples_ET.mat,1440900
NDARAR305LXG,/Volumes/methlab_data/HBN/EEG-ET/NDARAR305LXG/NDARAR305LXG_Video-TP_Samples_ET.mat,1440900
NDARAR305LXG,/Volumes/methlab_data/HBN/EEG-ET/NDARAR305LXG/NDARAR305LXG_Video-WK_Samples_ET.mat,1440900
NDARAT100AEQ,/Volumes/methlab_data/HBN/EEG-ET/NDARAT100AEQ/NDARAT100AEQ_Video1_Samples_ET.mat,800600
NDARAT100AEQ,/Volumes/methlab_data/HBN/EEG-ET/NDARAT100AEQ/NDARAT100AEQ_Video3_Samples_ET.mat,800600
NDARAT244VGA,/Volumes/methlab_data/HBN/EEG-ET/NDARAT244VGA/NDARAT244VGA_Video-DM_Samples_ET.mat,800600
NDARAT244VGA,/Volumes/methlab_data/HBN/EEG-ET/NDARAT244VGA/NDARAT244VGA_Video-FF_Samples_ET.mat,800600
NDARAT244VGA,/Volumes/methlab_data/HBN/EEG-ET/NDARAT244VGA/NDARAT244VGA_Video-TP_Samples_ET.mat,800600
NDARAT244VGA,/Volumes/methlab_data/HBN/EEG-ET/NDARAT244VGA/NDARAT244VGA_Video-WK_Samples_ET.mat,800600
NDARAT299YRR,/Volumes/methlab_data/HBN/EEG-ET/NDARAT299YRR/NDARAT299YRR_Video1_Samples_ET.mat,800600
NDARAT299YRR,/Volumes/methlab_data/HBN/EEG-ET/NDARAT299YRR/NDARAT299YRR_Video3_Samples_ET.mat,800600
NDARAT358XM9,/Volumes/methlab_data/HBN/EEG-ET/NDARAT358XM9/NDARAT358XM9_Video1_Samples_ET.mat,800600
NDARAT358XM9,/Volumes/methlab_data/HBN/EEG-ET/NDARAT358XM9/NDARAT358XM9_Video2_Samples_ET.mat,800600
NDARAT358XM9,/Volumes/methlab_data/HBN/EEG-ET/NDARAT358XM9/NDARAT358XM9_Video3_Samples_ET.mat,800600
NDARAT358XM9,/Volumes/methlab_data/HBN/EEG-ET/NDARAT358XM9/NDARAT358XM9_Video4_Samples_ET.mat,800600
NDARAT709MMX,/Volumes/methlab_data/HBN/EEG-ET/NDARAT709MMX/NDARAT709MMX_Video-DM_Samples_ET.mat,800600
NDARAT709MMX,/Volumes/methlab_data/HBN/EEG-ET/NDARAT709MMX/NDARAT709MMX_Video-FF_Samples_ET.mat,800600
NDARAT709MMX,/Volumes/methlab_data/HBN/EEG-ET/NDARAT709MMX/NDARAT709MMX_Video-TP_Samples_ET.mat,800600
NDARAT709MMX,/Volumes/methlab_data/HBN/EEG-ET/NDARAT709MMX/NDARAT709MMX_Video-WK_Samples_ET.mat,800600
NDARAT982JTU,/Volumes/methlab_data/HBN/EEG-ET/NDARAT982JTU/NDARAT982JTU_Video-DM_Samples_ET.mat,800600
NDARAT982JTU,/Volumes/methlab_data/HBN/EEG-ET/NDARAT982JTU/NDARAT982JTU_Video-FF_Samples_ET.mat,800600
NDARAT982JTU,/Volumes/methlab_data/HBN/EEG-ET/NDARAT982JTU/NDARAT982JTU_Video-TP_Samples_ET.mat,800600
NDARAT982JTU,/Volumes/methlab_data/HBN/EEG-ET/NDARAT982JTU/NDARAT982JTU_Video-WK_Samples_ET.mat,800600
NDARAU447JZH,/Volumes/methlab_data/HBN/EEG-ET/NDARAU447JZH/NDARAU447JZH_Video1_Samples_ET.mat,800600
NDARAU447JZH,/Volumes/methlab_data/HBN/EEG-ET/NDARAU447JZH/NDARAU447JZH_Video3_Samples_ET.mat,800600
NDARAU530GLJ,/Volumes/methlab_data/HBN/EEG-ET/NDARAU530GLJ/NDARAU530GLJ_Video-DM_Samples_ET.mat,800600
NDARAU530GLJ,/Volumes/methlab_data/HBN/EEG-ET/NDARAU530GLJ/NDARAU530GLJ_Video-FF_Samples_ET.mat,800600
NDARAU530GLJ,/Volumes/methlab_data/HBN/EEG-ET/NDARAU530GLJ/NDARAU530GLJ_Video-TP_Samples_ET.mat,800600
NDARAU530GLJ,/Volumes/methlab_data/HBN/EEG-ET/NDARAU530GLJ/NDARAU530GLJ_Video-WK_Samples_ET.mat,800600
NDARAU708TL8,/Volumes/methlab_data/HBN/EEG-ET/NDARAU708TL8/NDARAU708TL8_Video1_Samples_ET.mat,800600
NDARAU708TL8,/Volumes/methlab_data/HBN/EEG-ET/NDARAU708TL8/NDARAU708TL8_Video2_Samples_ET.mat,800600
NDARAU708TL8,/Volumes/methlab_data/HBN/EEG-ET/NDARAU708TL8/NDARAU708TL8_Video3_Samples_ET.mat,800600
NDARAU708TL8,/Volumes/methlab_data/HBN/EEG-ET/NDARAU708TL8/NDARAU708TL8_Video4_Samples_ET.mat,800600
NDARAU840EUZ,/Volumes/methlab_data/HBN/EEG-ET/NDARAU840EUZ/NDARAU840EUZ_Video-DM_Samples_ET.mat,800600
NDARAU840EUZ,/Volumes/methlab_data/HBN/EEG-ET/NDARAU840EUZ/NDARAU840EUZ_Video-FF_Samples_ET.mat,800600
NDARAU840EUZ,/Volumes/methlab_data/HBN/EEG-ET/NDARAU840EUZ/NDARAU840EUZ_Video-TP_Samples_ET.mat,800600
NDARAU840EUZ,/Volumes/methlab_data/HBN/EEG-ET/NDARAU840EUZ/NDARAU840EUZ_Video-WK_Samples_ET.mat,800600
NDARAU939WUK,/Volumes/methlab_data/HBN/EEG-ET/NDARAU939WUK/NDARAU939WUK_Video-DM_Samples_ET.mat,800600
NDARAU939WUK,/Volumes/methlab_data/HBN/EEG-ET/NDARAU939WUK/NDARAU939WUK_Video-FF_Samples_ET.mat,800600
NDARAU939WUK,/Volumes/methlab_data/HBN/EEG-ET/NDARAU939WUK/NDARAU939WUK_Video-TP_Samples_ET.mat,800600
NDARAU939WUK,/Volumes/methlab_data/HBN/EEG-ET/NDARAU939WUK/NDARAU939WUK_Video-WK_Samples_ET.mat,800600
NDARAV187GJ5,/Volumes/methlab_data/HBN/EEG-ET/NDARAV187GJ5/NDARAV187GJ5_Video1_Samples_ET.mat,800600
NDARAV187GJ5,/Volumes/methlab_data/HBN/EEG-ET/NDARAV187GJ5/NDARAV187GJ5_Video2_Samples_ET.mat,800600
NDARAV187GJ5,/Volumes/methlab_data/HBN/EEG-ET/NDARAV187GJ5/NDARAV187GJ5_Video3_Samples_ET.mat,800600
NDARAV187GJ5,/Volumes/methlab_data/HBN/EEG-ET/NDARAV187GJ5/NDARAV187GJ5_Video4_Samples_ET.mat,800600
NDARAV189JGX,/Volumes/methlab_data/HBN/EEG-ET/NDARAV189JGX/NDARAV189JGX_Video1_Samples_ET.mat,800600
NDARAV189JGX,/Volumes/methlab_data/HBN/EEG-ET/NDARAV189JGX/NDARAV189JGX_Video2_Samples_ET.mat,800600
NDARAV189JGX,/Volumes/methlab_data/HBN/EEG-ET/NDARAV189JGX/NDARAV189JGX_Video3_Samples_ET.mat,800600
NDARAV189JGX,/Volumes/methlab_data/HBN/EEG-ET/NDARAV189JGX/NDARAV189JGX_Video4_Samples_ET.mat,800600
NDARAV454VF0,/Volumes/methlab_data/HBN/EEG-ET/NDARAV454VF0/NDARAV454VF0_Video-DM_Samples_ET.mat,1440900
NDARAV454VF0,/Volumes/methlab_data/HBN/EEG-ET/NDARAV454VF0/NDARAV454VF0_Video-TP_Samples_ET.mat,1440900
NDARAV454VF0,/Volumes/methlab_data/HBN/EEG-ET/NDARAV454VF0/NDARAV454VF0_Video-WK_Samples_ET.mat,1440900
NDARAV554TP2,/Volumes/methlab_data/HBN/EEG-ET/NDARAV554TP2/NDARAV554TP2_Video-DM_Samples_ET.mat,800600
NDARAV554TP2,/Volumes/methlab_data/HBN/EEG-ET/NDARAV554TP2/NDARAV554TP2_Video-FF_Samples_ET.mat,800600
NDARAV554TP2,/Volumes/methlab_data/HBN/EEG-ET/NDARAV554TP2/NDARAV554TP2_Video-TP_Samples_ET.mat,800600
NDARAV554TP2,/Volumes/methlab_data/HBN/EEG-ET/NDARAV554TP2/NDARAV554TP2_Video-WK_Samples_ET.mat,800600
NDARAV610EY3,/Volumes/methlab_data/HBN/EEG-ET/NDARAV610EY3/NDARAV610EY3_Video1_Samples_ET.mat,800600
NDARAV610EY3,/Volumes/methlab_data/HBN/EEG-ET/NDARAV610EY3/NDARAV610EY3_Video3_Samples_ET.mat,800600
NDARAV747WVL,/Volumes/methlab_data/HBN/EEG-ET/NDARAV747WVL/NDARAV747WVL_Video1_Samples_ET.mat,800600
NDARAV747WVL,/Volumes/methlab_data/HBN/EEG-ET/NDARAV747WVL/NDARAV747WVL_Video3_Samples_ET.mat,800600
NDARAV894XWD,/Volumes/methlab_data/HBN/EEG-ET/NDARAV894XWD/NDARAV894XWD_Video1_Samples_ET.mat,800600
NDARAV894XWD,/Volumes/methlab_data/HBN/EEG-ET/NDARAV894XWD/NDARAV894XWD_Video2_Samples_ET.mat,800600
NDARAV894XWD,/Volumes/methlab_data/HBN/EEG-ET/NDARAV894XWD/NDARAV894XWD_Video3_Samples_ET.mat,800600
NDARAW179AYF,/Volumes/methlab_data/HBN/EEG-ET/NDARAW179AYF/NDARAW179AYF_Video1_Samples_ET.mat,800600
NDARAW179AYF,/Volumes/methlab_data/HBN/EEG-ET/NDARAW179AYF/NDARAW179AYF_Video2_Samples_ET.mat,800600
NDARAW179AYF,/Volumes/methlab_data/HBN/EEG-ET/NDARAW179AYF/NDARAW179AYF_Video3_Samples_ET.mat,800600
NDARAW179AYF,/Volumes/methlab_data/HBN/EEG-ET/NDARAW179AYF/NDARAW179AYF_Video4_Samples_ET.mat,800600
NDARAW216PM7,/Volumes/methlab_data/HBN/EEG-ET/NDARAW216PM7/NDARAW216PM7_Video-DM_Samples_ET.mat,1440900
NDARAW216PM7,/Volumes/methlab_data/HBN/EEG-ET/NDARAW216PM7/NDARAW216PM7_Video-TP_Samples_ET.mat,1440900
NDARAW216PM7,/Volumes/methlab_data/HBN/EEG-ET/NDARAW216PM7/NDARAW216PM7_Video-WK_Samples_ET.mat,1440900
NDARAW247CCF,/Volumes/methlab_data/HBN/EEG-ET/NDARAW247CCF/NDARAW247CCF_Video-DM_Samples_ET.mat,1440900
NDARAW247CCF,/Volumes/methlab_data/HBN/EEG-ET/NDARAW247CCF/NDARAW247CCF_Video-TP_Samples_ET.mat,1440900
NDARAW247CCF,/Volumes/methlab_data/HBN/EEG-ET/NDARAW247CCF/NDARAW247CCF_Video-WK_Samples_ET.mat,1440900
NDARAW298ZA9,/Volumes/methlab_data/HBN/EEG-ET/NDARAW298ZA9/NDARAW298ZA9_Video-DM_Samples_ET.mat,1440900
NDARAW298ZA9,/Volumes/methlab_data/HBN/EEG-ET/NDARAW298ZA9/NDARAW298ZA9_Video-TP_Samples_ET.mat,1440900
NDARAW298ZA9,/Volumes/methlab_data/HBN/EEG-ET/NDARAW298ZA9/NDARAW298ZA9_Video-WK_Samples_ET.mat,1440900
NDARAW320CGR,/Volumes/methlab_data/HBN/EEG-ET/NDARAW320CGR/NDARAW320CGR_Video1_Samples_ET.mat,800600
NDARAW320CGR,/Volumes/methlab_data/HBN/EEG-ET/NDARAW320CGR/NDARAW320CGR_Video3_Samples_ET.mat,800600
NDARAX075WL9,/Volumes/methlab_data/HBN/EEG-ET/NDARAX075WL9/NDARAX075WL9_Video-DM_Samples_ET.mat,1440900
NDARAX075WL9,/Volumes/methlab_data/HBN/EEG-ET/NDARAX075WL9/NDARAX075WL9_Video-TP_Samples_ET.mat,1440900
NDARAX075WL9,/Volumes/methlab_data/HBN/EEG-ET/NDARAX075WL9/NDARAX075WL9_Video-WK_Samples_ET.mat,1440900
NDARAX272ZJL,/Volumes/methlab_data/HBN/EEG-ET/NDARAX272ZJL/NDARAX272ZJL_Video1_Samples_ET.mat,800600
NDARAX272ZJL,/Volumes/methlab_data/HBN/EEG-ET/NDARAX272ZJL/NDARAX272ZJL_Video3_Samples_ET.mat,800600
NDARAX272ZJL,/Volumes/methlab_data/HBN/EEG-ET/NDARAX272ZJL/NDARAX272ZJL_Video4_Samples_ET.mat,800600
NDARAX283MAK,/Volumes/methlab_data/HBN/EEG-ET/NDARAX283MAK/NDARAX283MAK_Video1_Samples_ET.mat,800600
NDARAX283MAK,/Volumes/methlab_data/HBN/EEG-ET/NDARAX283MAK/NDARAX283MAK_Video3_Samples_ET.mat,800600
NDARAX283MAK,/Volumes/methlab_data/HBN/EEG-ET/NDARAX283MAK/NDARAX283MAK_Video4_Samples_ET.mat,800600
NDARAX287BLD,/Volumes/methlab_data/HBN/EEG-ET/NDARAX287BLD/NDARAX287BLD_Video-DM_Samples_ET.mat,800600
NDARAX287BLD,/Volumes/methlab_data/HBN/EEG-ET/NDARAX287BLD/NDARAX287BLD_Video-FF_Samples_ET.mat,800600
NDARAX287BLD,/Volumes/methlab_data/HBN/EEG-ET/NDARAX287BLD/NDARAX287BLD_Video-TP_Samples_ET.mat,800600
NDARAX287BLD,/Volumes/methlab_data/HBN/EEG-ET/NDARAX287BLD/NDARAX287BLD_Video-WK_Samples_ET.mat,800600
NDARAX358NB5,/Volumes/methlab_data/HBN/EEG-ET/NDARAX358NB5/NDARAX358NB5_Video1_Samples_ET.mat,800600
NDARAX358NB5,/Volumes/methlab_data/HBN/EEG-ET/NDARAX358NB5/NDARAX358NB5_Video2_Samples_ET.mat,800600
NDARAX358NB5,/Volumes/methlab_data/HBN/EEG-ET/NDARAX358NB5/NDARAX358NB5_Video3_Samples_ET.mat,800600
NDARAX358NB5,/Volumes/methlab_data/HBN/EEG-ET/NDARAX358NB5/NDARAX358NB5_Video4_Samples_ET.mat,800600
NDARAX722PKY,/Volumes/methlab_data/HBN/EEG-ET/NDARAX722PKY/NDARAX722PKY_Video-DM_Samples_ET.mat,1440900
NDARAX722PKY,/Volumes/methlab_data/HBN/EEG-ET/NDARAX722PKY/NDARAX722PKY_Video-TP_Samples_ET.mat,1440900
NDARAX722PKY,/Volumes/methlab_data/HBN/EEG-ET/NDARAX722PKY/NDARAX722PKY_Video-WK_Samples_ET.mat,1440900
NDARAX887JRN,/Volumes/methlab_data/HBN/EEG-ET/NDARAX887JRN/NDARAX887JRN_Video1_Samples_ET.mat,800600
NDARAX887JRN,/Volumes/methlab_data/HBN/EEG-ET/NDARAX887JRN/NDARAX887JRN_Video2_Samples_ET.mat,800600
NDARAX887JRN,/Volumes/methlab_data/HBN/EEG-ET/NDARAX887JRN/NDARAX887JRN_Video3_Samples_ET.mat,800600
NDARAX887JRN,/Volumes/methlab_data/HBN/EEG-ET/NDARAX887JRN/NDARAX887JRN_Video4_Samples_ET.mat,800600
NDARAY238DFL,/Volumes/methlab_data/HBN/EEG-ET/NDARAY238DFL/NDARAY238DFL_Video1_Samples_ET.mat,800600
NDARAY238DFL,/Volumes/methlab_data/HBN/EEG-ET/NDARAY238DFL/NDARAY238DFL_Video3_Samples_ET.mat,800600
NDARAY283AU1,/Volumes/methlab_data/HBN/EEG-ET/NDARAY283AU1/NDARAY283AU1_Video1_Samples_ET.mat,800600
NDARAY283AU1,/Volumes/methlab_data/HBN/EEG-ET/NDARAY283AU1/NDARAY283AU1_Video2_Samples_ET.mat,800600
NDARAY283AU1,/Volumes/methlab_data/HBN/EEG-ET/NDARAY283AU1/NDARAY283AU1_Video3_Samples_ET.mat,800600
NDARAY283AU1,/Volumes/methlab_data/HBN/EEG-ET/NDARAY283AU1/NDARAY283AU1_Video4_Samples_ET.mat,800600
NDARAY298THW,/Volumes/methlab_data/HBN/EEG-ET/NDARAY298THW/NDARAY298THW_Video-DM_Samples_ET.mat,1440900
NDARAY298THW,/Volumes/methlab_data/HBN/EEG-ET/NDARAY298THW/NDARAY298THW_Video-TP_Samples_ET.mat,1440900
NDARAY298THW,/Volumes/methlab_data/HBN/EEG-ET/NDARAY298THW/NDARAY298THW_Video-WK_Samples_ET.mat,1440900
NDARAY461TZZ,/Volumes/methlab_data/HBN/EEG-ET/NDARAY461TZZ/NDARAY461TZZ_Video1_Samples_ET.mat,800600
NDARAY461TZZ,/Volumes/methlab_data/HBN/EEG-ET/NDARAY461TZZ/NDARAY461TZZ_Video3_Samples_ET.mat,800600
NDARAY461TZZ,/Volumes/methlab_data/HBN/EEG-ET/NDARAY461TZZ/NDARAY461TZZ_Video4_Samples_ET.mat,800600
NDARAY475AKD,/Volumes/methlab_data/HBN/EEG-ET/NDARAY475AKD/NDARAY475AKD_Video-DM_Samples_ET.mat,800600
NDARAY475AKD,/Volumes/methlab_data/HBN/EEG-ET/NDARAY475AKD/NDARAY475AKD_Video-FF_Samples_ET.mat,800600
NDARAY475AKD,/Volumes/methlab_data/HBN/EEG-ET/NDARAY475AKD/NDARAY475AKD_Video-TP_Samples_ET.mat,800600
NDARAY475AKD,/Volumes/methlab_data/HBN/EEG-ET/NDARAY475AKD/NDARAY475AKD_Video-WK_Samples_ET.mat,800600
NDARAY665GWN,/Volumes/methlab_data/HBN/EEG-ET/NDARAY665GWN/NDARAY665GWN_Video-DM_Samples_ET.mat,1440900
NDARAY665GWN,/Volumes/methlab_data/HBN/EEG-ET/NDARAY665GWN/NDARAY665GWN_Video-TP_Samples_ET.mat,1440900
NDARAY665GWN,/Volumes/methlab_data/HBN/EEG-ET/NDARAY665GWN/NDARAY665GWN_Video-WK_Samples_ET.mat,1440900
NDARAY734WB0,/Volumes/methlab_data/HBN/EEG-ET/NDARAY734WB0/NDARAY734WB0_Video1_Samples_ET.mat,800600
NDARAY734WB0,/Volumes/methlab_data/HBN/EEG-ET/NDARAY734WB0/NDARAY734WB0_Video3_Samples_ET.mat,800600
NDARAZ068TNJ,/Volumes/methlab_data/HBN/EEG-ET/NDARAZ068TNJ/NDARAZ068TNJ_Video-DM_Samples_ET.mat,1440900
NDARAZ068TNJ,/Volumes/methlab_data/HBN/EEG-ET/NDARAZ068TNJ/NDARAZ068TNJ_Video-TP_Samples_ET.mat,1440900
NDARAZ068TNJ,/Volumes/methlab_data/HBN/EEG-ET/NDARAZ068TNJ/NDARAZ068TNJ_Video-WK_Samples_ET.mat,1440900
NDARAZ681CYF,/Volumes/methlab_data/HBN/EEG-ET/NDARAZ681CYF/NDARAZ681CYF_Video-DM_Samples_ET.mat,1440900
NDARAZ681CYF,/Volumes/methlab_data/HBN/EEG-ET/NDARAZ681CYF/NDARAZ681CYF_Video-TP_Samples_ET.mat,1440900
NDARAZ681CYF,/Volumes/methlab_data/HBN/EEG-ET/NDARAZ681CYF/NDARAZ681CYF_Video-WK_Samples_ET.mat,1440900
NDARBA004KBT,/Volumes/methlab_data/HBN/EEG-ET/NDARBA004KBT/NDARBA004KBT_Video-DM_Samples_ET.mat,1440900
NDARBA004KBT,/Volumes/methlab_data/HBN/EEG-ET/NDARBA004KBT/NDARBA004KBT_Video-TP_Samples_ET.mat,1440900
NDARBA004KBT,/Volumes/methlab_data/HBN/EEG-ET/NDARBA004KBT/NDARBA004KBT_Video-WK_Samples_ET.mat,1440900
NDARBA381JGH,/Volumes/methlab_data/HBN/EEG-ET/NDARBA381JGH/NDARBA381JGH_Video-DM_Samples_ET.mat,800600
NDARBA381JGH,/Volumes/methlab_data/HBN/EEG-ET/NDARBA381JGH/NDARBA381JGH_Video-FF_Samples_ET.mat,800600
NDARBA381JGH,/Volumes/methlab_data/HBN/EEG-ET/NDARBA381JGH/NDARBA381JGH_Video-TP_Samples_ET.mat,800600
NDARBA381JGH,/Volumes/methlab_data/HBN/EEG-ET/NDARBA381JGH/NDARBA381JGH_Video-WK_Samples_ET.mat,800600
NDARBA507GCT,/Volumes/methlab_data/HBN/EEG-ET/NDARBA507GCT/NDARBA507GCT_Video1_Samples_ET.mat,800600
NDARBA507GCT,/Volumes/methlab_data/HBN/EEG-ET/NDARBA507GCT/NDARBA507GCT_Video2_Samples_ET.mat,800600
NDARBA507GCT,/Volumes/methlab_data/HBN/EEG-ET/NDARBA507GCT/NDARBA507GCT_Video3_Samples_ET.mat,800600
NDARBA521RA8,/Volumes/methlab_data/HBN/EEG-ET/NDARBA521RA8/NDARBA521RA8_Video1_Samples_ET.mat,800600
NDARBA521RA8,/Volumes/methlab_data/HBN/EEG-ET/NDARBA521RA8/NDARBA521RA8_Video3_Samples_ET.mat,800600
NDARBA839HLG,/Volumes/methlab_data/HBN/EEG-ET/NDARBA839HLG/NDARBA839HLG_Video1_Samples_ET.mat,800600
NDARBA839HLG,/Volumes/methlab_data/HBN/EEG-ET/NDARBA839HLG/NDARBA839HLG_Video3_Samples_ET.mat,800600
NDARBB118UDB,/Volumes/methlab_data/HBN/EEG-ET/NDARBB118UDB/NDARBB118UDB_Video1_Samples_ET.mat,800600
NDARBB118UDB,/Volumes/methlab_data/HBN/EEG-ET/NDARBB118UDB/NDARBB118UDB_Video2_Samples_ET.mat,800600
NDARBB118UDB,/Volumes/methlab_data/HBN/EEG-ET/NDARBB118UDB/NDARBB118UDB_Video3_Samples_ET.mat,800600
NDARBB118UDB,/Volumes/methlab_data/HBN/EEG-ET/NDARBB118UDB/NDARBB118UDB_Video4_Samples_ET.mat,800600
NDARBB995GGY,/Volumes/methlab_data/HBN/EEG-ET/NDARBB995GGY/NDARBB995GGY_Video-DM_Samples_ET.mat,1440900
NDARBB995GGY,/Volumes/methlab_data/HBN/EEG-ET/NDARBB995GGY/NDARBB995GGY_Video-TP_Samples_ET.mat,1440900
NDARBB995GGY,/Volumes/methlab_data/HBN/EEG-ET/NDARBB995GGY/NDARBB995GGY_Video-WK_Samples_ET.mat,1440900
NDARBC240LNC,/Volumes/methlab_data/HBN/EEG-ET/NDARBC240LNC/NDARBC240LNC_Video1_Samples_ET.mat,800600
NDARBC240LNC,/Volumes/methlab_data/HBN/EEG-ET/NDARBC240LNC/NDARBC240LNC_Video2_Samples_ET.mat,800600
NDARBC240LNC,/Volumes/methlab_data/HBN/EEG-ET/NDARBC240LNC/NDARBC240LNC_Video3_Samples_ET.mat,800600
NDARBC240LNC,/Volumes/methlab_data/HBN/EEG-ET/NDARBC240LNC/NDARBC240LNC_Video4_Samples_ET.mat,800600
NDARBC296PLU,/Volumes/methlab_data/HBN/EEG-ET/NDARBC296PLU/NDARBC296PLU_Video1_Samples_ET.mat,800600
